inp0;inp1;inp2;inp3;inp4;inp5;inp6;inp7;out0
0.511849192100539;0.361736993035641;0.311024038970666;0.513039568345324;0.454654067557293;0.322033893311847;0.499057205125724;0.280046389589321;0.111035883547732
0.463195691202873;0.312167144612864;0.360796357089908;0.453125;0.326382100575649;0.3154729321328;0.484286606237079;0.264278671296468;0.0683818551117129
0.542010771992819;0.303700669124676;0.346500052949275;0.451214028776978;0.370587596394048;0.284855111559252;0.563167820029154;0.276374127685492;0.0873392010832769
0.522980251346499;0.308616687150075;0.326167531504818;0.464366007194245;0.426740523514717;0.265172222807981;0.638906344279111;0.294197738683644;0.11509817197021
0.448833034111311;0.247029905776321;0.374033675738642;0.422212230215827;0.386227870098838;0.26845270600458;0.633563802028426;0.295215009419652;0.0873392010832769
0.394793536804309;0.200464290591288;0.429736312612517;0.378597122302158;0.316389703486478;0.268999454942088;0.628535510749419;0.293249287833742;0.0589031821259309
0.386175942549372;0.167281168919842;0.482791485756645;0.351506294964029;0.222222222222222;0.272279927710322;0.598365799040424;0.281296471826566;0.04062288422478
0.351166965888689;0.157722244981565;0.479190935084189;0.351506294964029;0.220918866080156;0.258064512691447;0.638906344279111;0.286147296985732;0.04062288422478
0.320825852782765;0.123037006691247;0.532457905326697;0.325989208633094;0.173129140871076;0.257517768968132;0.634820853868554;0.283498818276586;0.029113067027759
0.261220825852783;0.0783831762938686;0.633485121253839;0.290355215827338;0.09742587161942;0.244942590333395;0.644877424438207;0.274544265238315;0.012863913337847
0.300718132854578;0.070326368974464;0.676056338028169;0.283723021582734;0.0872162485065711;0.265172217593788;0.590823380104454;0.269689336488649;0.00947867298578199
0.29048473967684;0.0928581182575447;0.599915281160648;0.301371402877698;0.108830237862496;0.253143793110731;0.615336262626007;0.269071400642343;0.021665538253216
0.35673249551167;0.154991123856343;0.494652123265911;0.35431654676259;0.221027479091995;0.247676324592507;0.633878053000092;0.272218984760326;0.0649966147596479
0.492639138240574;0.282124812235423;0.344805676162237;0.434352517985612;0.382535027696318;0.259704754289757;0.60653676787319;0.271758856221228;0.116452268111036
0.505385996409336;0.315171377850608;0.320660806946945;0.463916366906475;0.350494189203867;0.254237285771533;0.646448751226721;0.285596237110334;0.0859851049424509
0.420825852782765;0.242523555919705;0.379540400296516;0.402315647482014;0.277506245248181;0.260798246950559;0.618164677219728;0.278790136227492;0.0744752877454299
0.381687612208259;0.206882425235559;0.425923964841682;0.364545863309353;0.195286195286195;0.254237280557339;0.612822122980684;0.269005770152034;0.0629654705484089
0.422800718132855;0.213573671992353;0.414804617176745;0.382306654676259;0.192462256978386;0.232914155421949;0.724072889201948;0.298273887993466;0.0690589031821259
0.45834829443447;0.265055305202786;0.355925023827174;0.443232913669065;0.251113283371348;0.206123559161232;0.845380273946328;0.319880228350987;0.0974949221394719
